4710.74983201,6442.25340695,9179.97904292,8965.23668313,5251.42002289,1832.29442252,232.653539883
7991.84606346,6651.20414308,8767.19345589,4899.41259657,348.142145737,1755.15919206,6534.92767635
2180.99425993,6801.39959428,1459.50843848,751.496852531,9314.51250875,6738.90569643,5847.96627438
2181.2721656,6259.02889431,2344.88447607,7206.89240109,4601.04658378,6679.57137732,4848.15360664
3164.84718182,6687.48273986,830.947358547,3595.86361915,8650.28810136,8232.24170167,192.697270579
7710.09419903,1532.36385748,546.642540528,8124.96647145,538.246267488,4763.59277176,6279.30777467
8419.12363526,9145.09481231,1486.05829446,494.997285625,2405.85528466,9862.81052575,7629.29801052
2401.32416715,3184.19796856,7190.69569347,5990.50282684,243.807543058,9848.5467884,6443.80957395
1147.64907836,2834.29959893,3759.29429869,4038.2254014,5053.44133317,6315.32068616,7673.85784954
6729.35582576,6314.56383413,4678.49867263,2126.51996014,2597.50009019,4364.2163446,6551.05272582
488.786211846,4541.82549246,6072.12199999,470.335152406,5125.66553867,6397.01646378,4483.06778886
9601.91382416,5360.34843832,6938.61266794,1665.74116849,9666.40762436,847.012779087,7198.69744098
8418.2444542,349.890870162,3094.86441536,6766.8445481,8834.43575233,4528.48759331,1571.07387973
8799.69476703,5695.93951144,6343.13786985,2542.07071544,3212.72664175,6484.67704568,650.018460699
5023.62768832,8019.96314259,3514.47297992,6133.46058777,3514.84824818,6390.52453887,9287.51795938
5792.19935789,7762.0180514,4878.63558424,3065.14470908,5711.31632147,6701.7743446,5112.09223471
8800.727787,541.803158726,9136.23878463,3338.10218072,8447.84264589,7743.12409561,6113.56816476
8908.62761022,4179.12597449,8045.89150351,3116.6452821,9234.65757123,90.0725570328,8199.08430209
8257.98681692,4351.98466116,8960.97158889,7538.07579172,7092.05714484,5323.82194441,6865.39868836
6696.8149938,4831.4800132,3019.61965603,9448.66121732,3990.04865936,4199.31919012,4137.6823794
4653.35123125,886.46699857,8376.70116213,6612.94050625,6589.74973119,1226.17805415,6978.56880506
7540.35137457,9278.08090981,719.485235051,7633.45564104,6752.27151405,9101.69079183,8775.75344105
5116.91916222,9264.27484051,8833.79632177,5983.68802775,7366.85035976,3352.39564353,2867.57177226
2387.14965588,7989.03846911,6482.1070697,5102.11834683,5566.23613375,6867.77254776,9383.95567161
8515.31729671,637.487627174,9412.85189361,4210.55938962,5993.16144629,955.738069676,1412.67659456
3282.18814062,4401.0070204,9538.29949373,6395.7923401,4811.32890912,9346.90224912,5975.43924682
9988.70687543,5551.38167911,2065.08309838,9223.70161295,9476.53871352,8640.18184268,8146.71356618
3606.4882998,8548.03988464,7672.32769946,428.063314199,7589.25546227,5427.33414547,5581.68487356
1682.82466391,8815.71606012,7949.33950487,9832.7783249,7250.41100053,1970.5272876,6030.8017519
6993.17826894,7410.08441411,1042.05924437,4511.21398729,7156.54780823,285.086871458,4485.35731235
1056.89367831,1542.33190481,2604.60561289,2716.70514754,4761.66475848,7238.90162465,2513.08011436
420.347378174,4146.76048361,4192.65788253,3044.79676327,4497.17731326,7528.56072175,3368.7016576
4630.31727935,9824.33461314,8972.13883058,6539.40342015,726.761182955,6392.56137296,9598.37736437
3812.66431704,3619.51458323,4587.11776847,1509.12328524,1264.31640115,7344.54216078,2023.67302472
3873.79330589,7053.55280551,7840.53658412,9345.30387543,5553.53426657,1685.13867403,1883.21689669
4720.28681258,1804.6034538,9049.59858341,9698.46383265,888.165743726,7658.54789148,5835.17173399
9932.029035,1863.1441332,7379.37272376,3165.97590718,8559.17059763,1232.51669933,2205.25429173
5175.22067051,5465.67396567,8719.7721152,3699.93650232,4036.87763878,7286.2542893,1398.5898285
8758.43777278,1886.83890745,2975.34224119,4313.42614197,7804.70316823,6684.89738429,8606.27265455
4629.69845646,2429.410272,9975.95561898,6955.25284744,7690.27512734,1504.29354078,6649.02320355
7507.95376611,7166.13578347,7320.12607512,2535.85764413,5093.21942364,3037.02167746,3690.53635249
4204.41667079,9545.30732902,8067.1233606,6390.91308859,7371.68149444,7969.24194938,4035.17966117
7905.2111759,5546.19632014,603.612235842,1729.17307874,1571.93890656,6677.97855537,4947.86821995
644.833578076,7046.23889308,3339.6340921,5299.93528116,8796.23194617,9698.71366548,1876.61560122
2968.85356556,7430.94922997,8226.49734975,9372.79388017,3081.57509079,7179.81641219,1148.93238927
762.27159185,2225.8670801,8536.13495364,7834.21593938,8777.17600235,4211.77754749,1747.61597986
3640.04899339,851.009546985,1252.76563092,562.625414933,4554.57335391,4944.4150405,8991.84964591
2938.07219788,5147.59503079,9144.86062484,7361.53827755,6183.6252644,492.45089146,668.884784547
4618.82351493,1991.3276843,1476.83779053,4414.96172707,1391.50773358,2220.36234315,4129.13359601
3457.45853678,777.67636371,439.421306415,3880.08594565,3838.88588029,7763.76543679,292.938828229
425.873585158,6425.26931883,6226.40249842,8992.20297931,2889.86898502,7571.70634956,2002.97428065
7265.49434748,4436.44900407,3105.84309465,6271.00396785,2627.95935912,2006.75867079,9839.79234788
3082.71078871,1661.20691028,789.328839218,5142.98461843,8797.32752846,2710.58305487,1785.93859995
9259.59852269,3871.45290795,6769.44296111,17.1244343347,1958.02236142,4373.0944404,2859.54343936
1271.27156787,1030.13424386,3174.06992339,310.424186586,9550.47939755,1561.22141513,5318.41274474
3846.26399979,4742.41337453,7335.63501273,117.567495359,1908.80823895,2550.67004165,9982.44681584
8553.11613631,151.68952149,5601.89256962,6741.89888793,5792.36799665,3270.72981864,7741.85770037
1565.3596026,9411.16008247,8312.41745698,8335.75001837,3926.34317327,2516.94005571,7689.27979844
3693.59242772,8640.12009796,8985.00186475,2199.45739728,5763.50565143,3057.46055341,7153.84173
484.002172106,1903.43427881,4485.00232152,2692.29554094,2041.84235934,7315.19234723,6643.11706051
7835.43785572,7331.5089796,5089.83496779,4220.17814152,1663.58110426,4197.2884076,9475.24611744
3489.9880945,7564.59329679,8319.53920897,126.342762992,1680.57210057,7246.09652827,9160.89390981
9612.04875082,8462.91004741,9557.69984514,1148.46440594,8337.24623969,6845.40500922,9036.26299045
7936.40380377,2855.33607007,9095.85101687,6011.34171014,1418.27703205,2115.72569013,7393.34793363
1714.7808696,1392.35800272,3911.46705985,4289.35845748,3272.01372607,3096.26177511,9715.22052565
4875.54450748,779.345280823,4228.00488139,3824.56537159,2803.41195273,9263.30997824,4297.75355645
5336.70789657,2409.582525,5143.65972253,9020.34875714,5146.81066538,3.44547956113,3347.89659333
900.677971492,2878.01887163,521.502005964,3134.17988304,9867.66841334,2541.22861136,7370.70237473
4383.47951494,559.235865741,3451.48348808,4871.39431356,6651.09240807,9499.14596244,6014.3498404
2394.5476808,4221.34363959,1864.66223263,4235.85049151,2465.7436862,3120.36132867,9374.43854873
7121.0993162,8925.79761233,4892.79974947,1957.93789522,2595.87305395,9716.87894519,4584.67394373
8050.31744768,3819.30241734,4822.72214487,272.18020863,226.299271405,7441.91976099,6101.02910266
297.447278075,4257.86989849,4289.24847086,2201.17652203,221.622345892,845.705894222,6456.14086357
3406.95898395,5776.04416492,4218.9793181,8057.67232697,3604.42776662,5460.45472007,4099.83066029
7028.13008722,1142.74344045,2805.51533757,3857.80729235,2183.77516817,6592.38330969,4333.85804809
9162.11592555,7328.78892516,5437.392587,7544.02137217,2346.82922468,9567.28166773,1841.0610083
7208.02758339,5533.42928832,2106.72399696,8528.25873864,3170.9022561,3547.38274138,9060.12668342
7843.21899938,1291.95103581,3223.19798871,1349.11437986,1509.63512428,7058.36060933,2389.35394214
2158.63347933,4629.32911935,7269.54474314,7532.38112626,4788.75624817,4070.43082747,6235.57629414
2240.92582955,3622.77524323,4018.23641422,7694.79568673,1302.91603249,8172.89288074,7080.21447408
8043.54304975,1981.71734845,9325.72988508,8949.28874563,5317.76588029,6496.46198061,9170.18755003
2573.44534898,2800.90497176,7402.05652441,9271.51646215,4626.31029225,366.005450862,7976.12143662
2770.71514565,4528.98949513,2816.62225775,8288.23750298,2456.06166331,4007.73927313,1699.90429409
4165.54163657,7478.52757268,9479.67220708,5236.86734477,6702.42377645,8673.87646737,8209.24271892
8300.99645516,4054.39854194,5102.59200034,3634.54108885,9422.01124371,3120.11019892,8593.94516758
1141.16478409,8645.76923072,7306.42299284,9868.14708724,2886.91089215,6589.15229523,6458.22586185
2054.11898428,6676.1376258,1941.93701441,2617.19063836,2440.71555768,4266.69490801,5799.92339609
1114.35102592,9481.13824439,7384.47352622,8776.42357303,1352.3025282,3146.06012145,1631.88718236
4839.95478368,5517.30724596,1778.89485869,1484.54801168,6327.08948032,5928.31104545,7906.05476743
6674.97043397,161.395204367,3131.84361707,6847.11180932,2210.45922107,6511.77942288,7003.57317018
2783.61399361,5090.96781517,68.8060748822,4489.70552641,4575.08072146,3310.28473585,6929.57362923
4264.87309008,7564.24608952,3221.24938316,3066.54321334,7711.11421422,7297.72327601,1780.19166636
9346.59270368,3429.48348191,1206.73570945,6532.55964507,6068.1973037,567.818333329,422.894908503
5176.59895856,5430.8219391,7553.10853771,9414.32193351,8213.60935847,3004.51556071,28.4368387688
450.361150552,7830.89212048,7482.34249406,8071.62106665,5237.13568147,3540.24728708,8427.76953543
7509.81245713,4412.14933919,2008.26770606,4584.03199941,586.662288055,1379.41041041,5863.24925648
8.51546643764,4965.73845301,3064.81777019,1293.55287494,2376.44658853,4402.23408667,1524.57185153
9162.68632931,8535.86709794,6003.11329086,1365.5444354,8801.34527735,539.538149736,7475.2107023
1356.5583752,8317.72357097,7825.98562853,9481.4586627,8545.97638629,9648.00562479,1147.50608956
6890.01348658,1581.5840619,5552.78775987,9537.13889206,696.193625212,8629.92147388,2470.19539231
3043.76946691,4143.42577933,8097.28329278,6694.23732132,4899.74513948,1843.46338045,3579.4320655
5429.83473131,6234.85693186,4134.90265465,4168.46173518,5163.80631063,9845.59832339,5932.14934655
2208.71727007,5533.86915943,3207.65360889,7216.14660904,3476.10881019,590.255724308,5378.16427048
2009.54299277,883.415528293,1975.36547849,5340.42488331,6944.84498694,760.808090696,4168.31234615
4577.63029201,2094.45505965,7673.31830865,311.994998212,1216.64012854,3139.75640407,5117.24616047
1081.00196846,2459.98733938,1957.98288245,8259.29095509,3497.65232318,6652.28604302,3034.25512308
3012.25029575,3776.01879152,9048.9950629,6944.17768877,1034.89534571,571.576442978,369.681629113
1214.89727525,2951.7569542,6100.8626709,1123.54532678,3270.47363199,4324.88286061,1764.23894197
228.652256707,5243.24272511,4311.83977324,9705.49559066,6310.99571719,4535.22381226,2631.65512147
5372.19371939,4663.94298424,8187.03361742,3200.42562336,8484.74860356,4783.50236377,6410.8845286
2829.60237552,4454.11473593,3754.86361608,2759.04126659,2271.98465031,7680.51876226,9271.88937791
8150.73177454,3439.59553822,7260.64763449,2623.44592712,2024.61075499,3129.11108975,3754.02378576
4359.7505871,342.954017466,8478.87699152,9127.99004527,2717.87339945,779.270175417,7690.4984521
4511.45214319,7913.56419811,7656.73027196,3318.37479656,6366.0563725,2520.56260715,8082.59427849
8311.4758635,8391.45963224,4423.58240984,9047.06588675,9198.66684998,1675.43804108,512.318605938
3303.02189293,2791.3892188,5856.58928304,7898.81136392,7276.87976725,5437.80956135,4250.05253491
929.974850164,5465.93010781,3883.35781547,5622.59604661,1465.99079674,8815.26657,4191.82056414
9339.31605973,3905.03154423,1848.01062573,6647.88607695,5629.55960714,8330.19561938,2278.65205976
5361.10666619,5961.05201689,1848.11934152,9301.3548657,2917.68186785,3945.00160024,3556.1932369
5034.61097395,6430.2673987,7802.14151441,5032.72001085,5754.28359609,1683.80158897,1520.67731091
7208.61819477,5228.60833643,104.889467464,1955.8998286,602.568665706,5091.67047245,4197.41089448
9998.9312211,2708.18062769,4463.62888069,5124.23005853,2619.10586161,6212.60030085,6853.67639083
6626.04434502,6331.67101475,5173.42307217,9297.49753279,7619.36424366,672.298451651,6773.61281063
3025.57238444,988.931098719,3887.46580353,3020.51604883,5659.54915561,84.7495632798,2981.00540975
2665.42246396,193.600811115,4278.5905242,8267.81701747,9954.96951627,784.786204442,5948.98393446
5090.82290309,8573.82172142,4870.44051013,3689.65535629,6521.32642084,7151.07497195,3659.03228636
9582.19565801,2732.70908994,1003.40724438,7866.24880381,8147.48523315,1751.35100978,4858.09152702
3882.31619304,6875.08832551,2890.33377805,2073.73126795,2442.28800399,2394.40613192,5057.30090157
5694.39245465,9252.26595204,7749.13089119,9625.63582538,4906.31480979,3856.41458031,2583.26709413
8340.97854787,5881.33574102,6655.54171698,5981.20012852,681.70960383,4987.20716261,9573.67662509
3060.11959149,7895.2435874,7314.41267689,4895.02812777,5902.57441639,6077.98557668,4376.77523174
116.681210069,2448.49259005,2030.40737366,1593.45500951,3435.92480618,9448.48427928,3377.56409599
8811.19320822,3622.423418,3680.96627184,2993.39592788,8901.06829547,540.081439555,7305.10247975
8426.28380549,6311.90046566,4558.47055921,1816.36044388,283.458715934,1056.34187203,4654.74402637
5844.44398842,2780.1106302,8758.62048896,7097.58320705,5166.8974747,5.03138810753,2508.77959049
9236.5088168,1973.3861908,8698.7480565,5771.45403245,8616.91242269,6881.75457561,1425.0706793
5865.80008947,9233.41782804,6680.98445566,6994.84117689,5038.4579791,3125.83034286,4407.96423509
8183.64341481,2482.66303819,6448.57006858,1029.51588536,4982.30070771,7321.83612103,7632.27561473
1390.27068251,6860.70242466,3831.69460526,7382.97945534,8153.31926902,4311.36048932,1814.50373517
5950.34309442,2618.46468145,6533.39968855,5500.08016604,4824.01434215,873.799498779,6693.00640497
635.488442029,8117.11899588,4646.00734934,6189.41611286,7758.32557269,6038.46036992,381.134890451
8456.81929127,9832.81208366,4946.70352405,4215.82068851,3276.34622984,5048.56435961,5017.23628617
4742.46721861,2763.45295481,1225.19290498,2405.70574129,6728.72267143,8859.56715099,5825.58317289
2465.66119587,3574.46751249,6545.08983186,7204.960763,9875.60976502,597.945968671,1988.55782613
8488.80383743,8621.80777246,7289.67173025,9924.61168447,8455.55006657,7718.45672732,5112.62635127
1986.07015888,8067.23903056,5993.69365014,7510.76122519,1886.61335473,6645.16085375,996.24940886
9701.76244501,1336.74506221,5329.06300392,5012.14921202,2851.38672591,5179.80134615,1826.88607715
3369.5656294,7786.58250011,1852.95668297,5948.29826514,6719.42487151,3306.66632165,1986.01856994
6522.85939895,2242.40950222,7225.74240082,9330.57454998,4349.31192508,7262.03103869,2806.40345296
8174.61014033,9538.8139392,2271.79226615,3693.20670575,7952.22282248,3869.07438675,532.201179923
3895.06399501,2875.76836111,143.916604282,1868.5173791,548.069685198,1142.36090803,8773.67243125
6321.37539526,76.6066834988,3266.6948239,5515.49945874,9899.02626148,1687.87740942,5492.6624398
2880.00527823,8572.06353771,1836.75485418,6916.55656908,3908.02580924,3339.12022443,9921.62027425
4484.18805946,4128.46536693,4602.77348176,324.12270174,9800.29005116,6876.34607486,2931.43287224
6975.66955572,1385.71147286,7626.1465936,9948.74881834,6022.9024952,9779.96875013,2.32907515311
6543.33294342,477.89366248,5224.23268907,3846.20943538,2759.64234828,7239.75656672,3118.2804463
583.977792654,7312.93570569,409.276407865,7597.14835934,1630.32351918,2738.68476865,982.848229202
5795.55675126,5033.19475303,8313.0488226,1929.75747865,3081.1523678,93.8895837265,1323.38428284
3979.79423937,4798.35719099,7404.80762673,1970.53819146,9817.83920603,3643.23746245,439.111046214
6358.71358424,8745.5793694,1523.35384446,7258.06389076,6534.15849634,943.21824815,1431.03981647
9282.54140536,1496.0849535,6571.17704394,2072.42220301,414.89425086,6493.82089592,7948.78899736
5845.81670892,7148.60488941,5938.27819845,838.001306056,9793.31471141,8.46668206978,5784.72726777
8662.40098952,5287.42505807,9009.16503273,6814.32699743,1950.62267569,6711.62945609,3368.87237392
307.779829173,4343.7966695,3756.71091601,9513.3151163,551.276231969,9222.51819965,196.551378502
5079.639436,4820.48891695,2182.14078132,8032.92380595,2490.98708617,9938.86996459,4274.96361206
9364.95689696,5975.70540305,7900.13725768,1662.02386054,5838.90334061,3658.36718608,3134.45889674
6800.50963509,8714.41563854,8464.74593083,9547.81046271,961.966852622,1248.12703463,3021.41518441
9131.23252083,3078.5432872,6933.67987598,6799.91925721,2670.39950844,4332.05206795,4618.6777962
2300.59266253,7309.38009984,9208.48906151,5618.81674167,8554.05603589,5051.43525054,6480.94452451
9699.1003571,2222.05937293,8961.08982778,3076.85442207,7287.1389421,8350.18196362,8835.45138317
3792.30635118,6591.35976277,6764.4082209,6334.35927441,8796.33486267,8353.5282515,8274.69575853
6773.22801462,5120.13894667,7717.11362547,5280.46071581,3328.14780537,7209.44774753,8718.92494366
6976.4098075,8559.10887355,6768.44371886,1294.53741857,3130.59009188,3520.56323742,8951.09986593
3502.05123635,5352.44686009,7801.50818763,8911.14586956,3472.65768073,6207.3781914,9723.04131802
3962.54108063,5066.5198795,6019.24401623,6575.07007709,839.525370581,7452.99571952,6642.42658195
6886.09994144,5499.44507023,80.7743985399,8030.77781512,8001.79819208,2053.64509307,3300.94533479
4095.97398679,5309.51961976,2931.90850644,169.573912348,9996.97924547,7932.25081488,9904.07524696
